record_id,start,end
OX103881.1,2761796,2761810
OX103881.1,2781413,2781426
OX103881.1,2798932,2798947
OX103881.1,2817955,2817971
OX103881.1,2823844,2823861
OX103881.1,2827237,2827247
OX103881.1,2850078,2850092
OX103881.1,2867982,2867997
OX103881.1,2938914,2938931
OX103881.1,2986962,2986977
OX103881.1,3008754,3008767
OX103881.1,3009880,3009894
OX103881.1,3070674,3070688
OX103881.1,3082767,3082782
OX103881.1,3099423,3099433
OX103881.1,3101310,3101325
OX103881.1,3161724,3161742
OX103881.1,3187920,3187937
OX103881.1,3188120,3188135
OX103881.1,3231052,3231067
OX103881.1,3235914,3235929
OX103881.1,3247712,3247727
OX103881.1,3276144,3276161
OX103881.1,3300400,3300415
OX103881.1,3301557,3301573
OX103881.1,3306903,3306918
OX103881.1,3308916,3308931
OX103881.1,3328488,3328505
OX103881.1,3332025,3332042
OX103881.1,3385105,3385119
OX103881.1,3385817,3385829
OX103881.1,3399037,3399049
OX103881.1,3427522,3427533
OX103881.1,3428560,3428576
OX103881.1,3429507,3429519
OX103881.1,3429554,3429571
OX103881.1,3444015,3444030
OX103881.1,3605556,3605571
OX103881.1,3620338,3620353
OX103881.1,3630247,3630263
OX103881.1,3634762,3634779
OX103881.1,3642647,3642662
OX103881.1,3656988,3657005
OX103881.1,3677429,3677442
OX103881.1,3684754,3684769
OX103881.1,3697829,3697846
OX103881.1,3797150,3797164
OX103881.1,3825833,3825850
OX103881.1,3831133,3831149
OX103881.1,3843925,3843936
OX103881.1,3870523,3870538
OX103881.1,3902795,3902807
OX103881.1,3928359,3928370
OX103881.1,3928406,3928420
OX103881.1,3963708,3963726
OX103881.1,3992523,3992537
OX103881.1,4026275,4026288
OX103881.1,4061323,4061335
OX103881.1,4090301,4090315
OX103881.1,4094467,4094479
OX103881.1,4115743,4115758
OX103881.1,4115870,4115885
OX103881.1,4120334,4120350
OX103881.1,4141342,4141358
OX103881.1,4143534,4143550
OX103881.1,4182885,4182897
OX103881.1,4193229,4193240
OX103881.1,4199115,4199135
OX103881.1,4242927,4242943
OX103881.1,4248336,4248348
OX103881.1,4262269,4262286
OX103881.1,4289366,4289380
OX103881.1,4301657,4301671
OX103881.1,4310866,4310884
OX103881.1,4319372,4319389
OX103881.1,4320185,4320201
OX103881.1,4336126,4336144
OX103881.1,4389023,4389038
OX103881.1,4409610,4409621
OX103881.1,4464027,4464042
OX103881.1,4471644,4471658
OX103881.1,4494210,4494223
OX103881.1,4495234,4495247
OX103881.1,4546618,4546633
OX103881.1,4551758,4551773
OX103881.1,4567903,4567918
OX103881.1,4567954,4567968
OX103881.1,4577659,4577672
OX103881.1,4581246,4581261
OX103881.1,4594832,4594847
OX103881.1,4604079,4604095
OX103881.1,4622813,4622828
OX103881.1,4623183,4623194
OX103881.1,4640188,4640207
OX103881.1,4658984,4658998
OX103881.1,4700758,4700773
OX103881.1,4714852,4714866
OX103881.1,4736891,4736903
OX103881.1,4745770,4745782
OX103881.1,4748785,4748795
OX103881.1,4761723,4761739
OX103881.1,4771710,4771725
OX103881.1,4828163,4828177
OX103881.1,4841354,4841371
OX103881.1,4843917,4843935
OX103881.1,4849439,4849457
OX103881.1,4875868,4875883
OX103881.1,4886143,4886160
OX103881.1,4899951,4899965
OX103881.1,4902749,4902763
OX103881.1,4944099,4944112
OX103881.1,4951941,4951958
OX103881.1,4971439,4971456
OX103881.1,4971915,4971927
OX103881.1,4978549,4978565
OX103881.1,4978605,4978618
OX103881.1,4979652,4979667
OX103881.1,4993184,4993199
OX103881.1,5012064,5012079
OX103881.1,5062508,5062524
OX103881.1,5077073,5077089
OX103881.1,5106410,5106427
OX103881.1,5136017,5136034
OX103881.1,5146815,5146832
OX103881.1,5152554,5152567
OX103881.1,5160477,5160487
OX103881.1,5174431,5174444
OX103881.1,5181978,5181993
OX103881.1,5182480,5182494
OX103881.1,5191001,5191016
OX103881.1,5200335,5200351
OX103881.1,5208921,5208936
OX103881.1,5212805,5212822
OX103881.1,5223533,5223549
OX103881.1,5261387,5261398
OX103881.1,5266914,5266929
OX103881.1,5293630,5293645
OX103881.1,5326180,5326196
OX103881.1,5336345,5336360
OX103881.1,5370241,5370257
OX103881.1,5405569,5405582
OX103881.1,5426185,5426197
OX103881.1,5429900,5429913
OX103881.1,5467469,5467486
OX103881.1,5477350,5477362
OX103881.1,5485733,5485748
OX103881.1,5497836,5497851
OX103881.1,5520550,5520560
OX103881.1,5628484,5628497
OX103881.1,5634752,5634771
OX103881.1,5660365,5660379
OX103881.1,5669356,5669368
OX103881.1,5675628,5675644
OX103881.1,5678625,5678638
OX103881.1,5681236,5681253
OX103881.1,5698756,5698773
OX103881.1,5709989,5710003
OX103881.1,5711479,5711493
OX103881.1,5727932,5727947
OX103881.1,5801579,5801596
OX103881.1,5819132,5819148
OX103881.1,5824975,5824986
OX103881.1,5856988,5857004
OX103881.1,5861843,5861858
OX103881.1,5863737,5863756
OX103881.1,5870281,5870297
OX103881.1,5928763,5928780
OX103881.1,5949865,5949879
OX103881.1,5951697,5951710
OX103881.1,5953108,5953123
OX103881.1,5975762,5975777
OX103881.1,6000529,6000541
OX103881.1,6005985,6005997
OX103881.1,6011441,6011453
OX103881.1,6036399,6036416
OX103881.1,6047657,6047671
OX103881.1,6048777,6048791
OX103881.1,6055724,6055736
OX103881.1,6090944,6090957
OX103881.1,6121467,6121483
OX103881.1,6121767,6121784
OX103881.1,6133929,6133944
OX103881.1,6199838,6199853
OX103881.1,6206674,6206694
OX103881.1,6237796,6237811
OX103881.1,6253740,6253757
OX103881.1,6272892,6272909
OX103881.1,6279770,6279787
OX103881.1,6359559,6359574
OX103881.1,6401069,6401082
OX103881.1,6430034,6430046
OX103881.1,6432822,6432834
OX103881.1,6434216,6434228
OX103881.1,6435610,6435622
OX103881.1,6437005,6437015
OX103881.1,6512422,6512435
OX103881.1,6521503,6521516
OX103881.1,6536971,6536985
OX103881.1,6561384,6561397
OX103881.1,6633922,6633938
OX103881.1,6637186,6637201
OX103881.1,6702735,6702750
OX103881.1,6702789,6702805
OX103881.1,6703495,6703512
OX103881.1,6703550,6703564
OX103881.1,6765412,6765427
OX103881.1,6769830,6769841
OX103881.1,6770321,6770337
OX103881.1,6773896,6773910
OX103881.1,6801161,6801172
OX103881.1,6831535,6831550
OX103881.1,6869647,6869660
OX103881.1,6881695,6881711
OX103881.1,6997377,6997391
OX103881.1,7036298,7036309
OX103881.1,7117319,7117332
OX103881.1,7119619,7119637
OX103881.1,7167000,7167017
OX103881.1,7185558,7185573
OX103881.1,7195025,7195042
OX103881.1,7209422,7209432
OX103881.1,7226591,7226610
OX103881.1,7226643,7226661
OX103881.1,7235020,7235039
OX103881.1,7243438,7243452
OX103881.1,7268230,7268246
OX103881.1,7268631,7268648
OX103881.1,7278390,7278404
OX103881.1,7294546,7294563
OX103881.1,7430327,7430345
OX103881.1,7470171,7470185
OX103881.1,7470221,7470237
OX103881.1,7483372,7483389
OX103881.1,7503094,7503110
OX103881.1,7517732,7517747
OX103881.1,7531513,7531530
OX103881.1,7549056,7549068
OX103881.1,7564227,7564248
OX103881.1,7598303,7598316
OX103881.1,7602646,7602659
OX103881.1,7624879,7624893
OX103881.1,7625042,7625056
OX103881.1,7646345,7646360
OX103881.1,7745295,7745312
OX103881.1,7783765,7783782
OX103881.1,7784095,7784110
OX103881.1,7799637,7799651
OX103881.1,7806610,7806625
OX103881.1,7821475,7821490
OX103881.1,7868034,7868047
OX103881.1,7874827,7874842
OX103881.1,7888095,7888109
OX103881.1,7888415,7888427
OX103881.1,7901291,7901310
OX103881.1,7959690,7959701
OX103881.1,7976658,7976670
OX103881.1,7979230,7979247
OX103881.1,7988020,7988037
OX103881.1,8043192,8043206
OX103881.1,8063926,8063942
OX103881.1,8075604,8075620
OX103881.1,8106354,8106370
OX103881.1,8119443,8119458
OX103881.1,8134708,8134725
OX103881.1,8210413,8210424
OX103881.1,8257355,8257372
OX103881.1,8262368,8262378
OX103881.1,8281251,8281261
OX103881.1,8300972,8300988
OX103881.1,8347836,8347849
OX103881.1,8418714,8418729
OX103881.1,8419395,8419407
OX103881.1,8420368,8420382
OX103881.1,8420612,8420622
OX103881.1,8423706,8423721
OX103881.1,8429894,8429906
OX103881.1,8466077,8466089
OX103881.1,8498466,8498479
OX103881.1,8509952,8509972
OX103881.1,8525079,8525095
OX103881.1,8535673,8535689
OX103881.1,8644798,8644816
OX103881.1,8644860,8644877
OX103881.1,8674962,8674978
OX103881.1,8675017,8675032
OX103881.1,8675761,8675776
OX103881.1,8684405,8684421
OX103881.1,8702511,8702525
OX103881.1,8710043,8710060
OX103881.1,8710869,8710886
OX103881.1,8723571,8723587
OX103881.1,8744162,8744176
OX103881.1,8763373,8763386
OX103881.1,8763522,8763537
OX103881.1,8814915,8814930
OX103881.1,8883435,8883449
OX103881.1,8905806,8905822
OX103881.1,8938681,8938697
OX103881.1,8968688,8968705
OX103881.1,8992850,8992869
OX103881.1,8999270,8999289
OX103881.1,9028376,9028391
OX103881.1,9057692,9057708
OX103881.1,9075963,9075981
OX103881.1,9078300,9078313
OX103881.1,9084513,9084534
OX103881.1,9125653,9125670
OX103881.1,9130865,9130877
OX103881.1,9131358,9131373
OX103881.1,9162039,9162059
OX103881.1,9180907,9180925
OX103881.1,9220896,9220912
OX103881.1,9229334,9229347
OX103881.1,9233767,9233782
OX103881.1,9286556,9286571
OX103881.1,9288042,9288057
OX103881.1,9295614,9295631
OX103881.1,9336532,9336549
OX103881.1,9338403,9338418
OX103881.1,9376481,9376497
OX103881.1,9383870,9383884
OX103881.1,9419196,9419213
OX103881.1,9475339,9475352
OX103881.1,9491548,9491563
OX103881.1,9503707,9503721
OX103881.1,9523710,9523727
OX103881.1,9531804,9531819
OX103881.1,9537090,9537103
OX103881.1,9539514,9539528
OX103881.1,9542492,9542504
OX103881.1,9554378,9554391
OX103881.1,9563207,9563221
OX103881.1,9569098,9569112
OX103881.1,9583420,9583435
OX103881.1,9660675,9660692
OX103881.1,9660724,9660739
OX103881.1,9681358,9681375
OX103881.1,9706747,9706758
OX103881.1,9726391,9726405
OX103881.1,9810402,9810419
OX103881.1,9823335,9823352
OX103881.1,9823391,9823408
OX103881.1,9841546,9841560
OX103881.1,9854744,9854759
OX103881.1,9859177,9859192
OX103881.1,9871057,9871067
OX103881.1,9876017,9876031
OX103881.1,9925393,9925403
OX103881.1,9940001,9940020
OX103881.1,9944855,9944869
OX103881.1,9944891,9944906
OX103881.1,9958147,9958164
OX103882.1,7378,7392
OX103882.1,31642,31658
OX103882.1,79501,79517
OX103882.1,123998,124014
OX103882.1,127796,127811
OX103882.1,144800,144817
OX103882.1,144855,144869
OX103882.1,149916,149933
OX103882.1,164128,164143
OX103882.1,169367,169380
OX103882.1,221094,221111
OX103882.1,251634,251651
OX103882.1,282594,282607
OX103882.1,282642,282659
OX103882.1,294402,294417
OX103882.1,311612,311630
OX103882.1,343624,343640
OX103882.1,359055,359072
OX103882.1,359420,359437
OX103882.1,368617,368630
OX103882.1,369472,369482
OX103882.1,375072,375085
OX103882.1,383906,383922
OX103882.1,383944,383958
OX103882.1,387068,387082
OX103882.1,404335,404350
OX103882.1,406816,406830
OX103882.1,414806,414821
OX103882.1,417551,417569
OX103882.1,443397,443412
OX103882.1,447714,447729
OX103882.1,454289,454308
OX103882.1,496319,496336
OX103882.1,533365,533380
OX103882.1,538292,538305
OX103882.1,557275,557290
OX103882.1,575014,575026
OX103882.1,600217,600234
OX103882.1,613563,613578
OX103882.1,630829,630847
OX103882.1,654898,654914
OX103882.1,664774,664789
OX103882.1,689575,689588
OX103882.1,690744,690754
OX103882.1,704251,704267
OX103882.1,720053,720063
OX103882.1,731838,731850
OX103882.1,753581,753593
OX103882.1,780743,780759
OX103882.1,807862,807877
OX103882.1,811843,811856
OX103882.1,842707,842722
OX103882.1,855535,855550
OX103882.1,873918,873929
OX103882.1,877898,877912
OX103882.1,907965,907979
OX103882.1,912659,912675
OX103882.1,973263,973280
OX103882.1,1033027,1033040
OX103882.1,1052962,1052977
OX103882.1,1055829,1055845
OX103882.1,1059969,1059986
OX103882.1,1071769,1071786
OX103882.1,1090026,1090041
OX103882.1,1100309,1100324
OX103882.1,1107050,1107063
OX103882.1,1162598,1162608
OX103882.1,1187057,1187069
OX103882.1,1204989,1205004
OX103882.1,1205044,1205059
OX103882.1,1238821,1238835
OX103882.1,1240869,1240884
OX103882.1,1266914,1266930
OX103882.1,1276751,1276768
OX103882.1,1278778,1278800
OX103882.1,1280639,1280655
OX103882.1,1301092,1301109
OX103882.1,1326031,1326043
OX103882.1,1344333,1344346
OX103882.1,1355370,1355387
OX103882.1,1356836,1356854
OX103882.1,1388161,1388179
OX103882.1,1409082,1409096
OX103882.1,1410593,1410607
OX103882.1,1412683,1412698
OX103882.1,1442815,1442831
OX103882.1,1451701,1451717
OX103882.1,1470944,1470958
OX103882.1,1473143,1473158
OX103882.1,1480487,1480502
OX103882.1,1532711,1532724
OX103882.1,1548896,1548909
OX103882.1,1578922,1578938
OX103882.1,1581595,1581609
OX103882.1,1634873,1634888
OX103882.1,1659466,1659479
OX103882.1,1666678,1666692
OX103882.1,1674608,1674623
OX103882.1,1682680,1682692
OX103882.1,1687797,1687813
OX103882.1,1702233,1702251
OX103882.1,1715045,1715056
OX103882.1,1740930,1740947
OX103882.1,1764224,1764238
OX103882.1,1769339,1769349
OX103882.1,1785960,1785970
OX103882.1,1819921,1819934
OX103882.1,1861441,1861458
OX103882.1,1864587,1864601
OX103882.1,1865532,1865549
OX103882.1,1865621,1865637
OX103882.1,1874226,1874242
OX103882.1,1895456,1895470
OX103882.1,1912553,1912568
OX103882.1,1915081,1915093
OX103882.1,1977345,1977357
OX103882.1,1981008,1981023
OX103882.1,1988822,1988839
OX103882.1,1993979,1993992
OX103882.1,1996568,1996582
OX103882.1,1998530,1998545
OX103882.1,2001433,2001450
OX103882.1,2008823,2008840
OX103882.1,2058122,2058137
OX103882.1,2070380,2070395
OX103882.1,2135448,2135465
OX103882.1,2144163,2144177
OX103882.1,2167250,2167264
OX103882.1,2178932,2178947
OX103882.1,2199566,2199578
OX103882.1,2222252,2222267
OX103882.1,2226197,2226214
OX103882.1,2227676,2227692
OX103882.1,2295925,2295943
OX103882.1,2363200,2363214
OX103882.1,2397386,2397402
OX103882.1,2412943,2412953
OX103882.1,2419558,2419575
OX103882.1,2438798,2438808
OX103882.1,2491330,2491343
OX103882.1,2502688,2502702
OX103882.1,2529421,2529440
OX103882.1,2531253,2531269
OX103882.1,2542593,2542606
OX103882.1,2544245,2544262
OX103882.1,2553355,2553370
OX103882.1,2554749,2554763
OX103882.1,2592529,2592542
OX103882.1,2615498,2615510
OX103882.1,2634421,2634434
OX103882.1,2639823,2639838
OX103882.1,2665177,2665192
OX103882.1,2670352,2670368
OX103882.1,2738044,2738057
OX103882.1,2764335,2764349
OX103882.1,2775331,2775346
OX103882.1,2775385,2775399
OX103882.1,2784207,2784222
OX103882.1,2815758,2815772
OX103882.1,2869677,2869690
OX103882.1,2873118,2873133
OX103882.1,2894168,2894183
OX103882.1,2909608,2909625
OX103882.1,2925578,2925591
OX103882.1,2925890,2925903
OX103882.1,2938721,2938737
OX103882.1,2975368,2975381
OX103882.1,2986998,2987011
OX103882.1,2993976,2993989
OX103882.1,3027440,3027455
OX103882.1,3034295,3034311
OX103882.1,3046788,3046802
OX103882.1,3049034,3049049
OX103882.1,3067013,3067028
OX103882.1,3097942,3097957
OX103882.1,3098625,3098637
OX103882.1,3099063,3099076
OX103882.1,3121832,3121847
OX103882.1,3133304,3133317
OX103882.1,3168989,3169004
OX103882.1,3185037,3185048
OX103882.1,3189050,3189062
OX103882.1,3231329,3231342
OX103882.1,3281911,3281926
OX103882.1,3286571,3286583
OX103882.1,3327994,3328012
OX103882.1,3335324,3335338
OX103882.1,3353629,3353645
OX103882.1,3358723,3358736
OX103882.1,3396534,3396550
OX103882.1,3422716,3422729
OX103882.1,3458608,3458625
OX103882.1,3485220,3485235
OX103882.1,3496305,3496320
OX103882.1,3500737,3500752
OX103882.1,3527986,3527998
OX103882.1,3550483,3550498
OX103882.1,3567308,3567324
OX103882.1,3589201,3589217
OX103882.1,3610867,3610879
OX103882.1,3657589,3657604
OX103882.1,3659120,3659136
OX103882.1,3730438,3730448
OX103882.1,3748778,3748793
OX103882.1,3748830,3748847
OX103882.1,3765472,3765488
OX103882.1,3765519,3765536
OX103882.1,3816895,3816911
OX103882.1,3816946,3816960
OX103882.1,3842282,3842297
OX103882.1,3855223,3855236
OX103882.1,3870714,3870733
OX103882.1,3873650,3873662
OX103882.1,3877069,3877086
OX103882.1,3878288,3878303
OX103882.1,3878523,3878536
OX103882.1,3931830,3931840
OX103882.1,3943874,3943891
OX103882.1,3943930,3943946
OX103882.1,3956601,3956617
OX103882.1,3962068,3962086
OX103882.1,3962175,3962191
OX103882.1,3966416,3966428
OX103882.1,3966950,3966965
OX103882.1,3971932,3971948
OX103882.1,3973356,3973371
OX103882.1,3986219,3986237
OX103882.1,3990240,3990259
OX103882.1,4000778,4000790
OX103882.1,4012100,4012113
OX103882.1,4014097,4014117
OX103882.1,4019172,4019189
OX103882.1,4025079,4025094
OX103882.1,4037404,4037419
OX103882.1,4099511,4099525
OX103882.1,4102436,4102452
OX103882.1,4105536,4105553
OX103882.1,4133195,4133212
OX103882.1,4137056,4137071
OX103882.1,4150542,4150559
OX103882.1,4239057,4239072
OX103882.1,4243077,4243092
OX103882.1,4264191,4264208
OX103882.1,4295668,4295680
OX103882.1,4312769,4312785
OX103882.1,4316267,4316282
OX103882.1,4328745,4328760
OX103882.1,4355886,4355903
OX103882.1,4373816,4373831
OX103882.1,4373923,4373940
OX103882.1,4379446,4379460
OX103882.1,4380718,4380731
OX103882.1,4408352,4408368
OX103882.1,4437432,4437447
OX103882.1,4437487,4437501
OX103882.1,4438288,4438302
OX103882.1,4469982,4469995
OX103882.1,4478541,4478556
OX103882.1,4479580,4479596
OX103882.1,4494459,4494474
OX103882.1,4547098,4547113
OX103882.1,4583908,4583922
OX103882.1,4585997,4586011
OX103882.1,4620267,4620283
OX103882.1,4622339,4622355
OX103882.1,4625925,4625937
OX103882.1,4626371,4626387
OX103882.1,4649918,4649932
OX103882.1,4667382,4667398
OX103882.1,4677563,4677578
OX103882.1,4683359,4683378
OX103882.1,4755784,4755801
OX103882.1,4756185,4756201
OX103882.1,4802570,4802585
OX103882.1,4816212,4816225
OX103882.1,4829675,4829692
OX103882.1,4836725,4836743
OX103882.1,4836854,4836869
OX103882.1,4841979,4841995
OX103882.1,4885197,4885209
OX103882.1,4889409,4889424
OX103882.1,4894872,4894890
OX103882.1,4904646,4904661
OX103882.1,4905041,4905051
OX103882.1,4920373,4920388
OX103882.1,4928775,4928786
OX103882.1,4931211,4931223
OX103882.1,4933201,4933213
OX103882.1,4962536,4962549
OX103882.1,5000883,5000898
OX103882.1,5020107,5020122
OX103882.1,5064701,5064715
OX103882.1,5077809,5077828
OX103882.1,5094530,5094545
OX103882.1,5094585,5094600
OX103882.1,5105350,5105365
OX103882.1,5105403,5105420
OX103882.1,5128550,5128565
OX103882.1,5162470,5162483
OX103882.1,5193503,5193518
OX103882.1,5232372,5232388
OX103882.1,5233695,5233710
OX103882.1,5233906,5233923
OX103882.1,5233961,5233975
OX103882.1,5284490,5284506
OX103882.1,5309257,5309274
OX103882.1,5313009,5313025
OX103882.1,5316546,5316561
OX103882.1,5340685,5340700
OX103882.1,5366294,5366309
OX103882.1,5428249,5428265
OX103882.1,5470904,5470921
OX103882.1,5472748,5472764
OX103882.1,5481874,5481886
OX103882.1,5482176,5482190
OX103882.1,5511511,5511529
OX103882.1,5512141,5512158
OX103882.1,5525529,5525545
OX103882.1,5530405,5530422
OX103882.1,5537745,5537762
OX103882.1,5566144,5566156
OX103882.1,5586706,5586725
OX103882.1,5587854,5587866
OX103882.1,5594430,5594442
OX103882.1,5607241,5607256
OX103882.1,5607718,5607732
OX103882.1,5639192,5639208
OX103882.1,5652759,5652774
OX103882.1,5652809,5652822
OX103882.1,5678231,5678248
OX103882.1,5678372,5678389
OX103882.1,5707732,5707744
OX103882.1,5736542,5736555
OX103882.1,5833463,5833480
OX103882.1,5865964,5865979
OX103882.1,5866090,5866105
OX103882.1,5930131,5930145
OX103882.1,5931187,5931206
OX103882.1,5931582,5931597
OX103882.1,5945452,5945465
OX103882.1,5961112,5961127
OX103882.1,6065605,6065622
OX103882.1,6066005,6066023
OX103882.1,6066054,6066070
OX103882.1,6111352,6111366
OX103882.1,6135780,6135796
OX103882.1,6137809,6137824
OX103882.1,6157014,6157028
OX103882.1,6161765,6161781
OX103882.1,6178488,6178502
OX103882.1,6197103,6197118
OX103882.1,6224135,6224149
OX103882.1,6229311,6229323
OX103882.1,6232774,6232791
OX103882.1,6237752,6237768
OX103882.1,6255354,6255368
OX103882.1,6264734,6264750
OX103882.1,6266611,6266625
OX103882.1,6271499,6271515
OX103882.1,6276455,6276471
OX103882.1,6418912,6418927
OX103882.1,6443211,6443228
OX103882.1,6457824,6457839
OX103882.1,6465412,6465428
OX103882.1,6472875,6472887
OX103882.1,6493761,6493780
OX103882.1,6494025,6494040
OX103882.1,6534047,6534063
OX103882.1,6547792,6547802
OX103882.1,6551451,6551464
OX103882.1,6559150,6559166
OX103882.1,6561993,6562005
OX103882.1,6563778,6563793
OX103882.1,6576288,6576304
OX103882.1,6590386,6590401
OX103882.1,6624674,6624691
OX103882.1,6629696,6629711
OX103882.1,6629744,6629762
OX103882.1,6632025,6632039
OX103882.1,6632578,6632594
OX103882.1,6636694,6636709
OX103882.1,6636743,6636761
OX103882.1,6636829,6636843
OX103882.1,6643108,6643123
OX103882.1,6643360,6643377
OX103882.1,6666127,6666142
OX103882.1,6701535,6701550
OX103882.1,6703533,6703548
OX103882.1,6704801,6704814
OX103882.1,6724075,6724087
OX103882.1,6761249,6761266
OX103882.1,6816542,6816556
OX103882.1,6857519,6857533
OX103882.1,6863552,6863567
OX103882.1,6863603,6863618
OX103882.1,6869272,6869286
OX103882.1,6914644,6914660
OX103882.1,6927450,6927465
OX103882.1,6942779,6942793
OX103882.1,6971658,6971670
OX103882.1,6974646,6974659
OX103882.1,7017724,7017737
OX103882.1,7068978,7068991
OX103882.1,7070839,7070854
OX103882.1,7156383,7156398
OX103882.1,7156878,7156889
OX103882.1,7158037,7158051
OX103882.1,7188324,7188337
OX103882.1,7189553,7189570
OX103882.1,7203382,7203396
OX103882.1,7233988,7234003
OX103882.1,7303252,7303267
OX103882.1,7309469,7309484
OX103882.1,7317298,7317314
OX103882.1,7329627,7329641
OX103882.1,7341862,7341877
OX103882.1,7435765,7435780
OX103882.1,7463530,7463541
OX103882.1,7469226,7469240
OX103882.1,7493773,7493790
OX103882.1,7496794,7496809
OX103882.1,7557630,7557644
OX103882.1,7574829,7574843
OX103882.1,7595652,7595666
OX103882.1,7600665,7600681
OX103882.1,7605761,7605776
OX103882.1,7651873,7651888
OX103882.1,7688860,7688873
OX103882.1,7703981,7703997
OX103882.1,7708438,7708452
OX103882.1,7717995,7718010
OX103882.1,7730916,7730932
OX103882.1,7747806,7747821
OX103882.1,7771347,7771362
OX103882.1,7779978,7779993
OX103882.1,7787220,7787235
OX103882.1,7806430,7806445
OX103882.1,7809506,7809519
OX103882.1,7840769,7840783
OX103882.1,7890383,7890397
OX103882.1,7919167,7919184
OX103882.1,7924777,7924791
OX103882.1,7927375,7927392
OX103882.1,7931827,7931841
OX103882.1,7983807,7983821
OX103882.1,7997618,7997634
OX103882.1,8003041,8003058
OX103882.1,8025667,8025679
OX103882.1,8026544,8026561
OX103882.1,8026607,8026624
OX103882.1,8032326,8032344
OX103882.1,8051439,8051454
OX103882.1,8052199,8052214
OX103882.1,8058353,8058369
OX103882.1,8083195,8083211
OX103882.1,8091182,8091197
OX103882.1,8114821,8114836
OX103882.1,8119205,8119221
OX103882.1,8130624,8130640
OX103882.1,8130674,8130688
OX103882.1,8141370,8141386
OX103882.1,8154831,8154846
OX103882.1,8246237,8246249
OX103882.1,8253256,8253270
OX103882.1,8263922,8263936
OX103882.1,8286839,8286855
OX103882.1,8289840,8289855
OX103882.1,8317308,8317321
OX103882.1,8320156,8320169
OX103882.1,8324281,8324296
OX103882.1,8330902,8330919
OX103882.1,8331002,8331019
OX103882.1,8355047,8355059
OX103882.1,8373870,8373884
OX103882.1,8424778,8424791
OX103882.1,8433629,8433646
OX103882.1,8454754,8454770
OX103882.1,8525024,8525038
OX103882.1,8525943,8525958
OX103882.1,8525990,8526007
OX103882.1,8526197,8526212
OX103882.1,8557579,8557591
OX103882.1,8596832,8596849
OX103882.1,8650433,8650447
OX103882.1,8692896,8692908
OX103882.1,8738810,8738826
OX103882.1,8744949,8744961
OX103882.1,8762297,8762312
OX103882.1,8796936,8796948
OX103882.1,8859164,8859181
OX103882.1,8860855,8860870
OX103882.1,8867561,8867578
OX103882.1,8874772,8874787
OX103882.1,8885827,8885839
OX103882.1,8907071,8907085
OX103882.1,8914175,8914192
OX103882.1,8930323,8930338
OX103882.1,8934212,8934226
OX103882.1,8950470,8950485
OX103882.1,8999613,8999628
OX103882.1,9006402,9006413
OX103882.1,9028878,9028892
OX103882.1,9091606,9091621
OX103882.1,9093019,9093033
OX103882.1,9154197,9154214
OX103882.1,9177513,9177527
OX103882.1,9225025,9225040
OX103882.1,9266442,9266459
OX103882.1,9274392,9274405
OX103882.1,9278721,9278737
OX103882.1,9284941,9284955
OX103882.1,9306394,9306409
OX103882.1,9347938,9347951
OX103882.1,9365510,9365526
OX103882.1,9381730,9381741
OX103882.1,9385943,9385955
OX103882.1,9394403,9394415
OX103882.1,9395099,9395109
OX103882.1,9477982,9477997
OX103882.1,9500070,9500087
OX103882.1,9517705,9517721
OX103882.1,9540236,9540246
OX103882.1,9591329,9591342
OX103882.1,9596979,9596996
OX103882.1,9600236,9600254
OX103882.1,9619741,9619755
OX103882.1,9671385,9671395
OX103882.1,9698935,9698952
OX103882.1,9699556,9699570
OX103882.1,9774182,9774198
OX103882.1,9783100,9783115
OX103882.1,9791079,9791096
OX103882.1,9796802,9796816
OX103882.1,9864667,9864677
OX103882.1,9909807,9909822
OX103882.1,9939869,9939883
OX103882.1,9953787,9953802
OX103883.1,13588,13601
OX103883.1,63449,63463
OX103883.1,66767,66781
OX103883.1,90741,90753
OX103883.1,91232,91248
OX103883.1,122928,122945
OX103883.1,122983,122998
OX103883.1,141649,141661
OX103883.1,144211,144224
OX103883.1,183872,183887
OX103883.1,184652,184664
OX103883.1,188215,188229
OX103883.1,189340,189355
OX103883.1,205104,205114
OX103883.1,216017,216028
OX103883.1,218143,218157
OX103883.1,254116,254130
OX103883.1,257098,257114
OX103883.1,259196,259206
OX103883.1,262015,262028
OX103883.1,262062,262078
OX103883.1,265457,265472
OX103883.1,280076,280092
OX103883.1,285901,285917
OX103883.1,287431,287445
OX103883.1,294287,294304
OX103883.1,308979,308990
OX103883.1,313610,313628
OX103883.1,315162,315176
OX103883.1,342251,342266
OX103883.1,342303,342318
OX103883.1,351823,351842
OX103883.1,358246,358263
OX103883.1,358592,358607
OX103883.1,367322,367340
OX103883.1,371053,371069
OX103883.1,377048,377063
OX103883.1,388434,388447
OX103883.1,394882,394898
OX103883.1,401166,401181
OX103883.1,410389,410404
OX103883.1,446726,446741
OX103883.1,471595,471606
OX103883.1,481940,481950
OX103883.1,485397,485414
OX103883.1,503289,503306
OX103883.1,526594,526608
OX103883.1,533756,533770
OX103883.1,546641,546656
OX103883.1,549596,549609
OX103883.1,550978,550993
OX103883.1,584240,584255
OX103883.1,586321,586337
OX103883.1,592336,592349
OX103883.1,592951,592967
OX103883.1,600520,600536
OX103883.1,600569,600586
OX103883.1,641900,641915
OX103883.1,652837,652853
